time,alkalinity_mgl,co2_mgl,h2s_ugl,o2_mgl,o2_sat
2022-06-30T01:33:34.855947Z,77.21,2.51,-0.0,9.99,97.55
2022-06-30T01:34:35.879615Z,,,,,97.57
2022-06-30T01:35:36.470413Z,77.07,2.53,-0.0,,
2022-06-30T01:36:37.215789Z,77.98,2.54,,9.99,97.54
2022-06-30T01:37:37.371877Z,,,,,97.56
2022-06-30T01:38:38.002763Z,76.69,2.5,0.0,,
2022-06-30T01:39:38.012915Z,76.16,2.51,0.01,9.99,97.54
2022-06-30T01:40:38.227098Z,,,,,97.52
2022-06-30T01:41:38.145861Z,77.22,2.53,,,
2022-06-30T01:42:38.120728Z,77.4,2.52,-0.01,9.99,97.54
2022-06-30T01:43:38.267729Z,,,,,97.57
2022-06-30T01:44:38.581358Z,76.64,2.51,-0.01,,
2022-06-30T01:45:38.639141Z,77.31,2.53,,,97.56
2022-06-30T01:46:38.771211Z,,,-0.0,9.99,97.53
2022-06-30T01:47:38.997254Z,77.17,2.51,-0.01,,
2022-06-30T01:48:39.534736Z,,,,,97.54
2022-06-30T01:49:39.673419Z,76.58,,0.0,,
2022-06-30T01:50:39.846317Z,77.14,2.53,0.01,9.99,97.55
2022-06-30T01:51:40.912464Z,,,,10.0,97.6
2022-06-30T01:52:41.340467Z,77.36,2.53,-0.01,,
2022-06-30T01:53:41.592418Z,77.2,2.52,0.01,,97.55
2022-06-30T01:54:41.885861Z,,,,9.99,97.59
2022-06-30T01:55:42.106088Z,77.59,2.56,,,
2022-06-30T01:56:42.216273Z,78.08,2.54,-0.01,,97.57
2022-06-30T01:57:42.411290Z,,,,9.99,97.57
2022-06-30T01:58:42.537623Z,77.58,2.54,0.01,,
2022-06-30T01:59:42.813029Z,77.45,2.53,-0.01,,97.5
2022-06-30T02:00:43.846380Z,,,,9.99,97.79
2022-06-30T02:01:43.867116Z,72.67,2.24,0.0,,
2022-06-30T02:02:44.647277Z,58.9,1.82,-0.01,10.07,98.67
2022-06-30T02:03:45.049042Z,,,,10.11,99.27
2022-06-30T02:04:44.984749Z,40.71,1.27,-0.02,,
2022-06-30T02:05:45.596952Z,,,,10.15,99.72
2022-06-30T02:06:45.430887Z,33.39,1.08,-0.01,10.16,99.89
2022-06-30T02:07:46.285064Z,32.07,1.03,,,
2022-06-30T02:08:46.729334Z,,,,10.17,99.89
2022-06-30T02:09:46.841760Z,30.19,0.96,-0.03,,
2022-06-30T02:10:46.903479Z,29.88,0.98,-0.01,,99.98
2022-06-30T02:11:47.740419Z,,,,10.17,100.03
2022-06-30T02:12:47.747368Z,31.1,1.0,-0.01,,
2022-06-30T02:13:48.110844Z,29.32,0.95,-0.03,10.18,100.04
2022-06-30T02:14:48.652141Z,,,,10.17,100.0
2022-06-30T02:15:48.600741Z,28.5,0.94,-0.01,,
2022-06-30T02:16:48.619065Z,28.58,0.93,-0.02,,99.99
2022-06-30T02:17:49.014194Z,,,,10.18,100.07
2022-06-30T02:18:49.303593Z,28.82,0.94,-0.02,,
2022-06-30T02:19:49.330674Z,28.53,0.92,-0.02,10.17,100.0
2022-06-30T02:20:50.114347Z,,,,,99.99
2022-06-30T02:21:50.316940Z,28.49,0.93,,,
2022-06-30T02:22:50.983042Z,28.46,,,10.17,100.02
2022-06-30T02:23:51.418309Z,,0.9,-0.01,,100.04
2022-06-30T02:24:51.799120Z,27.67,0.92,-0.01,,
2022-06-30T02:25:52.531274Z,,,,10.17,100.01
2022-06-30T02:26:52.583627Z,27.75,0.91,-0.01,,
2022-06-30T02:27:53.420848Z,27.75,,-0.02,,
2022-06-30T02:28:53.569143Z,,,,10.17,100.0
2022-06-30T02:29:53.575279Z,28.32,0.93,-0.02,,
2022-06-30T02:30:54.150438Z,27.94,0.91,-0.02,10.17,99.99
2022-06-30T02:31:55.138105Z,,,,10.17,100.03
2022-06-30T02:32:55.370852Z,27.92,0.91,-0.03,,
2022-06-30T02:33:55.571858Z,27.91,0.92,-0.01,10.18,100.05
2022-06-30T02:34:56.559349Z,,,,10.18,100.07
2022-06-30T02:35:56.470826Z,28.57,0.93,-0.02,,
2022-06-30T02:36:56.905205Z,27.43,0.89,-0.03,10.17,99.99
2022-06-30T02:37:57.439490Z,,,,,100.01
2022-06-30T02:38:57.880204Z,28.41,0.94,-0.01,,
2022-06-30T02:39:58.091552Z,28.66,,,10.18,100.12
2022-06-30T02:40:58.198533Z,,0.92,-0.02,10.17,100.09
2022-06-30T02:41:59.021310Z,28.14,,-0.03,,
2022-06-30T02:43:00.115821Z,,,,10.18,100.07
2022-06-30T02:44:00.379703Z,28.43,0.92,-0.02,,
2022-06-30T02:45:01.216943Z,28.49,0.92,-0.03,10.17,100.05
2022-06-30T02:46:02.043393Z,,,,10.16,99.38
2022-06-30T02:47:02.274881Z,34.79,1.26,0.0,,
2022-06-30T02:48:02.973241Z,47.97,1.66,0.01,10.07,98.47
2022-06-30T02:49:03.200564Z,,,,10.02,97.96
2022-06-30T02:50:03.397640Z,64.5,2.14,0.01,,
2022-06-30T02:51:04.206273Z,68.04,2.25,0.01,9.98,97.49
2022-06-30T02:52:04.390553Z,,,,9.97,97.41
2022-06-30T02:53:04.604097Z,73.04,2.39,,,
2022-06-30T02:54:04.975555Z,72.55,2.39,0.02,9.97,97.36
2022-06-30T02:55:05.737766Z,,,,9.97,97.36
2022-06-30T02:56:05.765226Z,73.71,2.42,0.03,,
2022-06-30T02:57:05.927934Z,,,,9.97,97.34
2022-06-30T02:58:06.122326Z,73.7,2.42,0.03,,
2022-06-30T02:59:06.844427Z,74.42,2.43,0.01,9.97,97.31
2022-06-30T03:00:07.532996Z,,,,,97.32
2022-06-30T03:01:07.634048Z,74.31,2.43,0.02,,
2022-06-30T03:02:07.603605Z,74.69,2.44,0.01,,97.35
2022-06-30T03:03:08.176777Z,,,,9.96,97.31
2022-06-30T03:04:08.227475Z,74.52,2.44,0.02,,
2022-06-30T03:05:08.832694Z,73.69,2.4,0.03,9.97,97.35
2022-06-30T03:06:09.186687Z,,,,9.96,97.31
2022-06-30T03:07:09.340106Z,74.35,2.43,0.02,,
2022-06-30T03:08:09.405084Z,74.96,2.47,0.01,9.96,97.3
2022-06-30T03:09:09.533036Z,,,,9.96,
2022-06-30T03:10:09.476367Z,75.95,2.49,0.01,,
2022-06-30T03:11:09.878542Z,75.65,,,9.96,97.3
2022-06-30T03:12:10.284701Z,,2.46,0.02,9.96,97.26
2022-06-30T03:13:10.547061Z,76.24,2.48,0.02,,
2022-06-30T03:14:11.283479Z,,,,9.96,97.26
2022-06-30T03:15:11.145297Z,75.16,2.46,0.01,,
2022-06-30T03:16:11.451916Z,75.86,2.48,0.02,,97.26
2022-06-30T03:17:11.887150Z,,,,9.96,97.25
2022-06-30T03:18:11.906962Z,74.83,2.44,0.03,,
2022-06-30T03:19:12.668288Z,74.9,2.47,0.02,9.96,97.28
2022-06-30T03:20:12.901265Z,,,,9.96,97.26
2022-06-30T03:21:13.072194Z,75.1,2.45,0.02,,
2022-06-30T03:22:13.103975Z,75.48,2.47,0.02,9.96,97.25
2022-06-30T03:23:13.676128Z,,,,9.96,97.24
2022-06-30T03:24:13.639305Z,74.56,2.45,0.02,,
2022-06-30T03:25:13.998302Z,75.11,2.45,,,97.25
2022-06-30T03:26:14.134172Z,,,,9.96,97.27
2022-06-30T03:27:14.771452Z,75.1,2.47,0.02,,
2022-06-30T03:28:15.028047Z,75.55,2.46,,9.96,97.22
2022-06-30T03:29:15.189721Z,,,,,97.25
2022-06-30T03:30:15.124095Z,74.96,2.44,,,
2022-06-30T03:31:15.264285Z,73.95,,,9.96,97.25
2022-06-30T03:32:15.647246Z,,2.43,0.01,9.96,97.23
2022-06-30T03:33:15.690628Z,74.5,2.45,0.02,,
2022-06-30T03:34:16.346908Z,,,,9.95,97.21
2022-06-30T03:35:16.710757Z,75.16,2.46,0.01,,
2022-06-30T03:36:16.698458Z,75.01,2.44,0.02,,97.2
2022-06-30T03:37:16.892408Z,,,,9.95,97.22
2022-06-30T03:38:17.378411Z,74.98,2.46,,,
2022-06-30T03:39:17.711146Z,75.68,2.46,0.03,,97.24
2022-06-30T03:40:18.370226Z,,,,9.95,97.24
2022-06-30T03:41:18.379647Z,74.84,2.46,0.02,,
2022-06-30T03:42:18.452263Z,75.87,2.47,0.03,9.95,
2022-06-30T03:43:18.631700Z,,,,,97.22
2022-06-30T03:44:19.131873Z,75.41,2.45,0.03,,
2022-06-30T03:45:19.628468Z,74.82,2.44,0.02,9.95,97.22
2022-06-30T03:46:19.848626Z,,,,,97.24
2022-06-30T03:47:20.679803Z,74.19,2.43,0.03,,
2022-06-30T03:48:21.420830Z,74.73,2.45,0.02,9.95,97.22
2022-06-30T03:49:21.806134Z,,,,,97.21
2022-06-30T03:50:21.972435Z,73.78,2.41,0.02,,
2022-06-30T03:51:22.224682Z,,,,,97.24
2022-06-30T03:52:22.832154Z,75.05,2.44,0.03,9.95,97.23
2022-06-30T03:53:22.824373Z,74.17,2.42,0.03,,
2022-06-30T03:54:23.472334Z,,,,9.96,97.25
2022-06-30T03:55:24.115805Z,74.57,2.42,0.02,,
2022-06-30T03:56:24.837789Z,74.01,2.43,0.04,9.95,97.25
2022-06-30T03:57:25.512225Z,,,,,97.2
2022-06-30T03:58:25.515393Z,73.5,2.41,0.02,,
2022-06-30T03:59:25.767183Z,74.31,2.42,0.04,,97.22
2022-06-30T04:00:26.740917Z,,,,9.95,97.23
2022-06-30T04:01:26.771001Z,73.82,2.42,0.03,,
2022-06-30T04:02:26.935165Z,74.54,2.45,0.02,,97.24
2022-06-30T04:03:27.335050Z,,,,9.95,97.23
2022-06-30T04:04:27.276709Z,75.27,2.46,0.03,,
2022-06-30T04:05:27.386225Z,74.79,2.44,0.02,,97.2
2022-06-30T04:06:28.398261Z,,,,9.95,97.22
2022-06-30T04:07:28.885452Z,74.21,2.44,0.03,,
2022-06-30T04:08:28.899736Z,74.96,2.45,0.02,,97.21
2022-06-30T04:09:29.014999Z,,,,9.95,97.22
2022-06-30T04:10:29.372544Z,74.75,2.44,0.02,,
2022-06-30T04:11:29.857574Z,74.53,,,,97.26
2022-06-30T04:12:30.118173Z,,2.43,,,
2022-06-30T04:13:29.993102Z,74.61,2.45,0.03,9.96,97.28
2022-06-30T04:14:31.092963Z,,,,9.95,97.29
2022-06-30T04:15:31.251434Z,74.83,2.43,0.03,,
2022-06-30T04:16:31.375863Z,73.16,2.39,0.02,9.95,97.29
2022-06-30T04:17:32.072800Z,,,,9.95,97.28
2022-06-30T04:18:32.344619Z,74.03,2.42,0.02,,
2022-06-30T04:19:32.814610Z,73.4,2.4,0.02,9.95,97.29
2022-06-30T04:20:33.253428Z,,,,9.95,97.28
2022-06-30T04:21:33.650215Z,73.73,2.41,0.03,,
2022-06-30T04:22:33.966946Z,73.38,2.39,0.02,9.95,97.29
2022-06-30T04:23:34.211225Z,,,,9.95,
2022-06-30T04:24:34.285720Z,72.41,2.39,0.02,,
2022-06-30T04:25:34.309171Z,73.52,2.4,,9.95,97.29
2022-06-30T04:26:34.898389Z,,,,,97.29
2022-06-30T04:27:34.797508Z,73.22,2.4,0.03,,
2022-06-30T04:28:35.138958Z,,,,9.95,97.27
2022-06-30T04:29:35.244519Z,74.1,2.43,0.02,,97.27
2022-06-30T04:30:35.178876Z,74.91,2.45,0.03,,
2022-06-30T04:31:35.763480Z,,,,9.95,97.27
2022-06-30T04:32:35.750362Z,74.77,2.46,0.03,,97.28
2022-06-30T04:33:36.065773Z,74.41,2.43,0.03,,
2022-06-30T04:34:36.277780Z,,,,9.95,97.28
2022-06-30T04:35:36.383274Z,75.48,2.45,0.02,9.95,
2022-06-30T04:36:36.314623Z,74.09,2.4,0.03,,97.31
2022-06-30T04:37:37.210503Z,,,,9.95,97.29
2022-06-30T04:38:37.266548Z,74.12,2.41,0.02,,
2022-06-30T04:39:37.790450Z,73.64,2.42,0.02,9.95,97.28
2022-06-30T04:40:38.594880Z,,,,9.95,97.29
2022-06-30T04:41:38.550650Z,74.05,2.43,0.03,,
2022-06-30T04:42:38.653198Z,75.01,2.45,0.03,9.95,97.29
2022-06-30T04:43:38.790043Z,,,,9.96,97.33
2022-06-30T04:44:39.089393Z,73.65,2.39,0.01,,
2022-06-30T04:45:39.211705Z,72.95,2.42,0.02,9.95,97.28
2022-06-30T04:46:39.707904Z,,,,9.95,97.3
2022-06-30T04:47:39.693039Z,73.59,2.41,0.03,,
2022-06-30T04:48:39.805880Z,74.09,2.41,0.03,9.95,97.29
2022-06-30T04:49:40.329978Z,,,,9.96,97.31
2022-06-30T04:50:40.248410Z,73.34,2.39,0.02,,
2022-06-30T04:51:40.738479Z,72.73,2.39,0.02,9.95,97.32
2022-06-30T04:52:41.241225Z,,,,9.95,97.32
2022-06-30T04:53:41.621519Z,73.76,2.41,0.03,,
2022-06-30T04:54:41.584267Z,73.68,,,9.95,
2022-06-30T04:55:42.106440Z,,2.43,0.02,9.96,97.32
2022-06-30T04:56:42.010629Z,74.63,2.45,0.03,,
2022-06-30T04:57:42.591749Z,,,,9.96,
2022-06-30T04:58:42.731438Z,74.34,2.44,0.02,,
2022-06-30T04:59:43.017815Z,74.42,2.42,0.03,,97.34
2022-06-30T05:00:43.190438Z,,,,9.96,97.33
2022-06-30T05:01:43.295925Z,74.56,2.43,0.03,,
2022-06-30T05:02:43.323256Z,73.06,2.4,,9.96,97.33
2022-06-30T05:03:43.535071Z,,,,9.96,97.34
2022-06-30T05:04:43.543697Z,73.75,2.39,0.02,,
2022-06-30T05:05:43.654305Z,73.68,2.41,0.04,9.96,97.34
2022-06-30T05:06:43.976037Z,,,,9.93,97.53
2022-06-30T05:07:44.239449Z,73.97,2.39,0.02,,
2022-06-30T05:08:44.705645Z,74.19,2.39,0.03,9.88,97.21
2022-06-30T05:09:45.334326Z,,,,,97.22
2022-06-30T05:10:46.040118Z,74.54,2.39,,,
2022-06-30T05:11:46.800784Z,74.53,2.4,0.03,9.88,97.22
2022-06-30T05:12:47.199686Z,,,,,97.22
2022-06-30T05:13:48.084534Z,75.52,2.42,0.03,,
2022-06-30T05:14:48.090890Z,74.04,2.35,,9.88,97.21
2022-06-30T05:15:48.307559Z,,,,,97.17
2022-06-30T05:16:48.250535Z,74.63,2.38,0.03,,
2022-06-30T05:17:48.648045Z,73.99,,,,97.21
2022-06-30T05:18:48.982569Z,,2.37,0.02,9.88,97.22
2022-06-30T05:19:49.386314Z,74.23,2.39,0.02,,
2022-06-30T05:20:50.417643Z,,,,,97.21
2022-06-30T05:21:50.329990Z,75.47,2.42,0.03,,
2022-06-30T05:22:50.701716Z,74.9,2.4,0.04,9.88,97.18
2022-06-30T05:23:51.340604Z,,,,,97.21
2022-06-30T05:24:51.208237Z,75.54,2.43,0.02,,
2022-06-30T05:25:51.924830Z,75.29,2.41,0.02,9.88,
2022-06-30T05:26:52.054461Z,,,,,97.16
2022-06-30T05:27:52.237211Z,75.18,2.42,0.02,,
2022-06-30T05:28:52.279162Z,74.83,2.4,,9.88,97.16
2022-06-30T05:30:52.634197Z,75.38,2.42,0.04,,
2022-06-30T05:31:53.124476Z,74.33,2.37,0.04,9.88,97.16
2022-06-30T05:32:53.393510Z,,,,,97.17
2022-06-30T05:33:53.670561Z,73.98,2.38,0.03,,
2022-06-30T05:34:53.874235Z,74.92,2.4,,9.88,97.19
2022-06-30T05:35:54.391724Z,,,,,97.17
2022-06-30T05:36:54.351985Z,74.6,2.39,0.02,,
2022-06-30T05:37:54.658786Z,,,,,97.22
2022-06-30T05:38:55.298580Z,74.56,2.4,0.02,9.88,97.2
2022-06-30T05:39:55.770504Z,73.8,2.37,0.03,,
2022-06-30T05:40:55.744702Z,,,,,97.18
2022-06-30T05:41:56.164970Z,74.57,2.4,0.03,,
2022-06-30T05:42:56.241534Z,75.14,2.41,0.03,9.88,97.19
2022-06-30T05:44:57.017395Z,74.85,2.4,,,
2022-06-30T05:45:57.449513Z,74.7,,0.03,9.88,97.21
2022-06-30T05:46:58.094656Z,,,,,97.2
2022-06-30T05:47:58.848569Z,76.0,2.46,0.02,,
2022-06-30T05:48:58.897878Z,76.97,2.47,0.03,9.88,97.18
2022-06-30T05:49:59.406443Z,,,,,97.17
2022-06-30T05:50:59.575291Z,77.08,2.46,,,
2022-06-30T05:51:59.636445Z,76.38,2.46,0.03,9.88,97.16
2022-06-30T05:52:59.758918Z,,,,,97.16
2022-06-30T05:53:59.679164Z,75.82,2.43,0.02,,
2022-06-30T05:55:00.236199Z,75.7,,0.03,9.88,97.17
2022-06-30T05:56:01.225344Z,,,,9.87,97.15
2022-06-30T05:57:01.574549Z,75.56,2.42,0.04,,
2022-06-30T05:58:01.819391Z,75.53,2.44,0.03,9.88,97.15
2022-06-30T05:59:02.020815Z,,,,9.87,97.13
2022-06-30T06:00:02.410502Z,75.29,2.42,0.04,,
2022-06-30T06:01:03.252485Z,,,,,97.1
2022-06-30T06:02:03.077684Z,75.7,2.5,0.04,9.95,97.16
2022-06-30T06:03:03.406560Z,78.27,2.56,0.03,,
2022-06-30T06:04:03.719522Z,,,,,97.17
2022-06-30T06:05:03.549236Z,82.84,2.73,0.04,,
2022-06-30T06:06:04.078280Z,86.32,2.88,0.04,9.93,97.06
2022-06-30T06:07:04.318370Z,,,,9.92,96.99
2022-06-30T06:08:04.481309Z,94.27,3.12,0.05,,
2022-06-30T06:09:05.336084Z,98.1,3.23,0.05,9.91,96.86
2022-06-30T06:10:05.438217Z,,,,9.9,96.8
2022-06-30T06:11:05.821575Z,105.72,3.51,0.06,,
2022-06-30T06:12:06.045585Z,108.66,3.57,0.06,,96.68
2022-06-30T06:13:06.298061Z,,,,9.87,96.55
2022-06-30T06:14:06.291552Z,113.42,3.73,0.8,,
2022-06-30T06:15:06.416310Z,115.65,3.79,1.56,9.87,96.46
2022-06-30T06:16:06.574683Z,,,,9.86,96.42
2022-06-30T06:17:06.673912Z,117.59,3.85,4.34,,
2022-06-30T06:18:06.671968Z,119.22,3.91,5.91,9.84,96.28
2022-06-30T06:19:06.885991Z,,,,9.83,96.13
2022-06-30T06:20:06.834863Z,121.38,3.98,9.23,,
2022-06-30T06:21:07.733160Z,,,,,95.99
2022-06-30T06:22:07.868584Z,123.75,4.04,9.72,9.81,95.9
2022-06-30T06:23:07.996592Z,123.4,4.04,9.2,,
2022-06-30T06:24:08.219597Z,,,,9.78,95.66
2022-06-30T06:25:08.420135Z,124.89,4.09,7.58,,
2022-06-30T06:26:09.249612Z,125.1,,6.72,,95.51
2022-06-30T06:27:10.242383Z,,,,9.76,95.44
2022-06-30T06:28:10.481083Z,125.74,4.12,4.99,,
2022-06-30T06:29:10.581741Z,127.05,4.15,4.28,9.73,95.19
2022-06-30T06:30:10.704471Z,,,,,95.14
2022-06-30T06:31:10.874110Z,128.87,4.22,3.19,,
2022-06-30T06:32:11.693091Z,130.21,4.27,2.74,9.72,95.0
2022-06-30T06:33:12.134145Z,,,,9.7,94.84
2022-06-30T06:34:12.285248Z,131.14,4.29,2.11,,
2022-06-30T06:35:12.613030Z,132.83,4.35,1.89,9.68,94.69
2022-06-30T06:36:13.196815Z,,,,,94.64
2022-06-30T06:37:13.232212Z,134.77,4.42,1.59,,
2022-06-30T06:38:13.828923Z,135.75,4.45,1.46,9.66,94.45
2022-06-30T06:39:14.069937Z,,,,9.64,94.3
2022-06-30T06:40:14.186476Z,136.89,4.51,1.28,,
2022-06-30T06:41:14.451179Z,138.73,,,,94.13
2022-06-30T06:42:14.799559Z,,4.5,1.13,9.62,94.05
2022-06-30T06:43:14.973700Z,137.55,4.51,1.09,,
2022-06-30T06:44:15.106013Z,,,,9.59,93.79
2022-06-30T06:45:15.328118Z,140.52,4.57,1.0,,
2022-06-30T06:46:15.357522Z,139.63,4.59,0.96,9.57,93.62
2022-06-30T06:47:16.183260Z,,,,9.56,93.46
2022-06-30T06:48:16.313494Z,141.99,4.63,0.87,,
2022-06-30T06:49:16.803623Z,142.41,4.67,0.85,9.55,93.31
2022-06-30T06:50:17.343446Z,,,,9.54,93.27
2022-06-30T06:51:17.616113Z,143.65,4.7,0.79,,
2022-06-30T06:52:18.198485Z,143.88,4.71,0.76,9.52,93.08
2022-06-30T06:53:18.438253Z,,,,9.5,92.92
2022-06-30T06:54:18.471022Z,145.51,4.76,0.69,,
2022-06-30T06:55:19.376557Z,146.81,4.81,0.67,9.48,92.77
2022-06-30T06:56:19.884745Z,,,,9.47,92.62
2022-06-30T06:57:20.649462Z,149.06,4.91,0.62,,
2022-06-30T06:58:20.770475Z,150.29,4.9,0.59,9.45,92.41
2022-06-30T06:59:21.374789Z,,,,9.44,92.3
2022-06-30T07:00:21.319323Z,149.44,4.88,0.55,,
2022-06-30T07:01:21.503990Z,,,,9.41,92.06
2022-06-30T07:02:21.413880Z,150.81,4.93,0.5,9.4,92.0
2022-06-30T07:03:21.817021Z,151.6,4.97,0.48,,
2022-06-30T07:04:22.197676Z,,,,9.39,91.86
2022-06-30T07:05:22.411218Z,153.09,5.02,,,
2022-06-30T07:06:22.817010Z,153.19,5.0,0.44,,91.62
2022-06-30T07:07:23.739331Z,,,,9.36,91.51
2022-06-30T07:08:23.906881Z,155.94,5.09,0.4,,
2022-06-30T07:09:24.085085Z,154.93,5.08,0.38,9.34,91.38
2022-06-30T07:10:24.336850Z,,,,9.33,91.24
2022-06-30T07:11:24.534666Z,156.87,5.16,0.35,,
2022-06-30T07:12:25.496937Z,157.4,5.14,0.36,,91.03
2022-06-30T07:13:25.737258Z,,,,9.3,90.93
2022-06-30T07:14:25.788920Z,157.91,5.16,0.33,,
2022-06-30T07:15:26.452970Z,,,,9.27,90.69
2022-06-30T07:16:26.464576Z,158.65,5.17,0.31,,
2022-06-30T07:17:26.886558Z,159.18,5.22,0.3,9.26,90.52
2022-06-30T07:18:27.548392Z,,,,9.25,90.43
2022-06-30T07:19:27.412256Z,160.56,5.27,0.29,,
2022-06-30T07:20:27.417988Z,40.0,5.29,0.28,,90.24
2022-06-30T07:21:27.834752Z,,,,9.22,90.13
2022-06-30T07:22:27.738117Z,40.3,5.35,0.26,,
2022-06-30T07:23:28.048546Z,,,,9.2,89.98
2022-06-30T07:24:29.049795Z,40.55,5.38,0.26,9.19,89.83
2022-06-30T07:25:29.302556Z,40.89,5.44,0.23,,
2022-06-30T07:26:29.481908Z,,,,9.17,89.67
2022-06-30T07:27:29.851323Z,41.2,5.47,0.24,,
2022-06-30T07:28:30.585655Z,41.17,5.47,0.23,9.14,89.36
2022-06-30T07:29:31.071968Z,,,,9.13,89.28
2022-06-30T07:30:30.977341Z,41.95,5.57,0.22,,
2022-06-30T07:31:31.471447Z,41.92,5.55,,9.11,89.13
2022-06-30T07:32:31.925112Z,,,,9.1,89.02
2022-06-30T07:33:32.227564Z,42.06,5.59,0.21,,
2022-06-30T07:34:32.231270Z,42.37,5.63,0.21,9.08,88.79
2022-06-30T07:35:32.373846Z,,,,9.07,88.74
2022-06-30T07:36:32.882985Z,42.73,5.67,0.2,,
2022-06-30T07:37:33.287046Z,,,,9.05,88.52
2022-06-30T07:38:33.475695Z,43.35,5.76,0.2,,
2022-06-30T07:39:33.574090Z,43.31,5.76,0.2,,88.37
2022-06-30T07:40:34.306268Z,,,,9.03,88.28
2022-06-30T07:41:34.377259Z,43.64,5.77,0.19,,
2022-06-30T07:42:34.658149Z,43.49,5.78,0.21,9.0,88.04
2022-06-30T07:43:34.924728Z,,,,8.99,87.95
2022-06-30T07:44:34.850691Z,43.72,5.83,0.17,,
2022-06-30T07:45:35.115235Z,43.99,5.84,0.19,8.98,87.77
2022-06-30T07:46:35.380533Z,,,,8.96,87.67
2022-06-30T07:47:36.029940Z,44.36,5.89,0.18,,
2022-06-30T07:48:36.339817Z,44.52,5.91,,,87.48
2022-06-30T07:49:37.422098Z,,,,8.94,87.42
2022-06-30T07:50:37.670982Z,44.86,5.97,,,
2022-06-30T07:51:38.376962Z,,,,8.92,87.25
2022-06-30T07:52:38.401492Z,45.18,6.0,0.18,,
2022-06-30T07:53:38.389930Z,45.05,5.98,0.18,8.9,87.05
2022-06-30T07:54:38.801425Z,,,,8.89,86.99
2022-06-30T07:55:39.271727Z,45.11,6.01,0.16,,
2022-06-30T07:56:39.280103Z,45.63,6.05,0.17,8.87,86.82
2022-06-30T07:57:39.369414Z,,,,8.86,86.68
2022-06-30T07:58:39.430738Z,45.84,6.08,,,
2022-06-30T07:59:39.935476Z,45.99,6.11,0.17,,86.52
2022-06-30T08:00:40.241418Z,,,,8.84,86.46
2022-06-30T08:01:40.382039Z,46.08,6.12,0.17,,
2022-06-30T08:02:40.800243Z,,,,8.81,86.26
2022-06-30T08:03:41.021813Z,46.66,6.18,0.17,8.8,86.13
2022-06-30T08:04:41.386209Z,46.3,6.13,0.17,,
2022-06-30T08:05:41.599116Z,,,,8.79,85.99
2022-06-30T08:06:41.451411Z,43.84,5.75,0.15,,
2022-06-30T08:07:42.127299Z,42.19,5.51,0.16,,85.98
2022-06-30T08:08:42.380484Z,,,,8.8,86.03
2022-06-30T08:09:42.549086Z,38.32,5.0,0.15,,
2022-06-30T08:10:42.601140Z,36.59,4.79,0.15,8.82,86.2
2022-06-30T08:11:43.366620Z,,,,8.84,86.4
2022-06-30T08:12:43.417751Z,33.34,4.34,0.13,,
2022-06-30T08:13:43.467259Z,31.81,4.18,0.12,8.87,86.69
2022-06-30T08:14:44.187061Z,,,,8.88,86.87
2022-06-30T08:15:44.276541Z,29.38,3.85,0.13,,
2022-06-30T08:16:44.845022Z,28.34,3.74,0.12,8.92,87.17
2022-06-30T08:17:45.498233Z,,,,8.93,87.38
2022-06-30T08:18:45.495801Z,26.83,3.53,0.11,,
2022-06-30T08:19:45.741453Z,,,,8.97,87.66
2022-06-30T08:20:45.946901Z,25.91,3.42,0.1,,
2022-06-30T08:21:46.153763Z,25.59,3.37,0.11,9.0,88.0
2022-06-30T08:22:46.786787Z,,,,9.02,88.2
2022-06-30T08:23:47.191033Z,24.75,3.28,0.1,,
2022-06-30T08:24:47.018092Z,24.48,3.24,0.1,9.05,88.48
2022-06-30T08:25:47.539289Z,,,,9.07,88.65
2022-06-30T08:26:47.855244Z,24.26,3.22,0.1,,
2022-06-30T08:27:48.406385Z,24.21,3.2,0.1,9.09,88.92
2022-06-30T08:28:48.587078Z,,,,9.11,89.1
2022-06-30T08:29:48.567796Z,23.93,3.16,0.09,,
2022-06-30T08:30:48.723549Z,,,,9.13,89.31
2022-06-30T08:31:48.755496Z,23.7,3.15,,,
2022-06-30T08:32:49.152958Z,23.59,3.12,0.08,9.17,89.66
2022-06-30T08:33:49.641087Z,,,,9.18,89.74
2022-06-30T08:34:49.719764Z,23.55,3.13,,,
2022-06-30T08:35:49.699566Z,23.29,3.08,0.07,9.21,90.05
2022-06-30T08:36:49.885997Z,,,,,90.11
2022-06-30T08:37:49.787458Z,23.18,3.06,0.08,,
2022-06-30T08:38:50.121995Z,23.19,3.08,0.08,9.24,90.36
2022-06-30T08:39:50.306678Z,,,,9.25,90.48
2022-06-30T08:40:50.244168Z,22.83,3.02,0.08,,
2022-06-30T08:41:50.285791Z,22.79,3.04,0.07,9.27,90.65
2022-06-30T08:42:50.915659Z,,,,9.28,90.79
2022-06-30T08:43:50.927448Z,22.8,3.01,,,
2022-06-30T08:44:51.792343Z,22.7,,,9.31,91.03
2022-06-30T08:45:52.344343Z,,3.0,0.07,9.32,91.13
2022-06-30T08:46:52.500687Z,22.45,2.98,0.08,,
2022-06-30T08:47:52.814878Z,,,,9.34,91.41
2022-06-30T08:48:52.963749Z,22.49,2.98,0.07,,
2022-06-30T08:49:53.178098Z,22.21,2.93,0.06,9.37,91.58
2022-06-30T08:50:53.488954Z,,,,9.4,91.68
2022-06-30T08:51:54.184855Z,21.56,2.85,0.07,,
